"","b_Intercept","b_z","b_NK","b_z2","b_Density","b_canopy","b_z.NK","sd_stream__Intercept","sigma","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"2128",0.0741691284896651,-0.0718633740776796,-0.0379573567690395,0.00150173917637489,-0.0361675754044476,-0.0323228184269205,-0.00622294637677977,0.0687332892256285,0.0655849500233818,-0.00594911075730069,0.0654524282500615,-0.0177658121601405,-0.0673948747418493,-4.36622734230887,347.32408516817
"2129",0.0708008794356205,-0.0736436482405125,0.0160727606200534,0.00151381636102876,-0.00727809856700734,-0.0286174700816525,-0.00274683109029076,0.0788950014980548,0.0694109834619601,-0.0183300952088548,0.0532094622032803,-0.032334185024979,-0.0727785523760223,-4.36651357365359,350.281685184147
"2130",0.0823394075226474,-0.0763568101889968,0.00821297438784241,0.00156694467150716,-0.0104788234127296,-0.0280660111371578,-0.0034332535311422,0.105315938839592,0.0687891813562991,-0.0119940918041996,0.0424217507539982,-0.0493023293827861,-0.0809617779459991,-4.36710131648357,348.883836682439
"2131",0.133475613102756,-0.0715390712032306,0.00630492952935294,0.00140295762486017,-0.0132667668427507,-0.0257485381689359,0.000266759223234961,0.114260911571865,0.0731517237286323,-0.0575133252557195,-0.00753334348720808,-0.0967678818309822,-0.121189404712995,-4.36800735753793,345.2090406058
"2132",0.126958858766523,-0.0727254414227714,0.0062739386164649,0.00144805309533093,-0.0121032028706051,-0.0257934046376337,0.000138640098468175,0.122346820476009,0.073129081674186,-0.0614216983166349,-0.000911965807528691,-0.11034468869884,-0.126936658337298,-4.36809470231171,346.338913114436
"2133",0.0723159399231649,-0.0828677400110079,0.0129707510512805,0.00178370611173607,-0.00668104294008419,-0.0264499931770169,-0.00462106275261854,0.0929384660616057,0.0624349242294174,-0.0175209642138404,0.0427887246023902,-0.0479889252929633,-0.0955465004376277,-4.36670647482386,348.001844248418
"2134",0.0527108118489374,-0.0853008123848709,0.0170654773528961,0.00173662369334887,-0.00430081072356593,-0.0248758308583275,0.00137849993510013,0.0872170662684672,0.0654283286861368,0.00278445793843971,0.0698526380222006,-0.0331272717271162,-0.069228891653753,-4.36653722175471,348.149761733404
"2135",0.0499497217395981,-0.0811716849638305,0.0125831542529275,0.00168347874445661,-0.00581855812825736,-0.0299781263481709,-0.00351158204143712,0.074066403304422,0.0655960901602703,-0.000730225580515242,0.0658906583697309,-0.023268480173172,-0.0617934718299864,-4.36630117757008,349.776306695218
"2136",0.0383772684300127,-0.0623774096938613,0.0383658609287499,0.00123679833131365,0.0108994270141555,-0.0233772321960084,-0.00354569424432891,0.0822896385053887,0.0711671729070401,0.00886706639411559,0.089062000247875,-0.00283897830875571,-0.0422291421909625,-4.36650733946276,346.419324080631
"2137",0.0831054766477865,-0.082870247475898,-0.0231211895160765,0.00178162264007827,-0.0324890886695956,-0.0314851043510271,-0.00239642548200263,0.0735376172522553,0.0650454904832196,-0.0201244590923471,0.0420049345584622,-0.0626848474187527,-0.101095559580549,-4.36638431399707,343.154471274242
"2138",0.0431531031162291,-0.0820721391652415,-0.00775446898153201,0.00176825654564679,-0.0218178823075615,-0.0311992559628058,-0.00272802059772707,0.057758664853413,0.065548281114347,0.00137562279527435,0.0823683758789182,-0.0134979919881909,-0.0622299280467733,-4.3660594455034,345.183383057012
"2139",0.0344934328509881,-0.0775498958341103,0.00878509947494594,0.00161435741059385,-0.00186746642919066,-0.0301202994759714,-0.00445516098291413,0.0665665721557454,0.0687622122555469,0.0195221049635547,0.0772805306517563,-0.0107204684492087,-0.0545765425694254,-4.36623090518937,347.078209104134
"2140",0.00704899625096306,-0.0710593893903447,-0.0151126778955884,0.0014110444081034,-0.0338169497749507,-0.031323582466643,-0.00270108503483887,0.0594503908965421,0.0663508294130772,0.0494053664400301,0.131611127602615,0.0301202716543501,-0.0128139739607947,-4.36628982526652,346.857558141152
"2141",0.15633330735074,-0.0762632052119196,0.0476288709960429,0.00157254003982736,0.00756487232058456,-0.0180619810394304,-0.00227077220992388,0.206192994485983,0.0675420008183724,-0.110162126839281,-0.0562266407690027,-0.148946540023868,-0.177366118179436,-4.37201354292597,348.600015846523
"2142",0.0453071640726695,-0.0708700831424967,0.0706356922733838,0.00142775238588688,0.0211933147785714,-0.0272841948346601,-0.00179096448711097,0.0671616568945902,0.0680690982484078,-0.00523322073240437,0.048800431881635,-0.0232019709379202,-0.0690346115346157,-4.36627219896639,346.193743867922
"2143",0.0148622045755302,-0.0772765742981214,0.0414059735193719,0.00156930912900218,0.0104058049385763,-0.0181412103990727,-0.00201857461890658,0.052286428062185,0.0642829926176263,0.0306021027284353,0.0819384420159247,-0.0013547890240595,-0.0314228660967382,-4.3660060455753,347.271770978643
"2144",0.0209167531124315,-0.074717763141489,0.039092968648453,0.00148742548706045,0.0139101160517575,-0.0240960218535252,-6.76201565097143e-05,0.0529451924518204,0.0644541944572941,0.0225329536718226,0.0836614047866693,0.00432557768673559,-0.0341416988506977,-4.36601146468742,347.258829517639
"2145",0.0931892100386363,-0.0670254372858692,-0.0132197562967793,0.00135589189481846,-0.0136398386991036,-0.0190376910365221,-0.00554964013287961,0.120342769555309,0.070279922417677,-0.0082107350841743,0.0354252545961621,-0.0556231673963656,-0.066547915856635,-4.36745660907561,345.961009314206
"2146",0.0270671277717991,-0.082536794897981,0.0168899098187071,0.00167299768585396,-0.00137982908001813,-0.0298989171898852,0.000901033564725239,0.092105343441763,0.0708797597605067,0.0147241329863541,0.0929899420885975,0.00245051474109304,-0.0385688800913084,-4.36670181537267,347.342389044591
"2147",0.0786731849247631,-0.06720682134428,0.0338446325756537,0.00136601989418567,0.00521620306994339,-0.0258313157714266,-0.00211528837246174,0.0740687506595342,0.0663871173893913,-0.0290846284680224,0.0317058578923842,-0.0482421715540391,-0.0796587869902906,-4.3664583701224,348.366483202005
"2148",0.0888999734329616,-0.0651993819912206,0.0302222850437116,0.0012876331768107,0.00504887810095458,-0.0221275551457697,-0.00110761826298446,0.0982565046868653,0.0660855303132031,-0.0306670129304951,0.0482696824869884,-0.0617821850346234,-0.07693863021158,-4.36696296939828,346.351752163857
"2149",0.0409493158468195,-0.070680086066713,0.0220801027051436,0.00136190512186763,0.00711577728658376,-0.0333870459273731,-0.00399520925985399,0.0474379156976299,0.0707947410830606,0.0161979443151243,0.0728730887295917,-0.0019335107958034,-0.0568804056318108,-4.36601903871014,343.242528598295
"2150",0.0593391984334343,-0.0768109408232149,0.0218709559160092,0.00148864471483593,0.00523186570871374,-0.0161394111954582,4.23634517172372e-05,0.0548518531676943,0.0654892249454897,-0.00848201424169937,0.036512027260501,-0.0300421896996699,-0.0575522461354871,-4.36606033433275,342.272973376913
"2151",0.0335999380039456,-0.0796346927596188,0.0446679652474476,0.00162832772341953,0.00583461386148708,-0.0229545469893609,-0.00198062639358669,0.0500346679323307,0.0658967222635834,0.0036607382365607,0.0632726042296185,-0.0132440675535099,-0.0419912174555846,-4.36597918137001,346.172789949248
"2152",0.047137121221675,-0.0726129867002874,0.0352542932988585,0.00139268258398622,0.0132860114031327,-0.0255972128093337,-0.00171428174761577,0.0403699863487792,0.0656239095713786,0.00356334869321462,0.0354440954726965,-0.0168344484257678,-0.0484105400851772,-4.36588830845185,341.432176355131
"2153",0.0464165478322229,-0.0709838249415847,0.0375186451393017,0.00132085932412419,0.0162718464827387,-0.0234281209338331,-0.00185805349130458,0.0484883906216857,0.0663395999104858,0.00475801708962649,0.0526105036993485,-0.0193479558961731,-0.0737432221458954,-4.36597420223591,340.766123681674
"2154",0.0125030234489814,-0.082370155515018,-0.00669444075515111,0.00177911553111303,-0.017470273964069,-0.0263555649932563,-0.000279260889590397,0.0758882021773878,0.0721458996394644,0.0492980045386321,0.103456708035147,0.0201936196764413,-0.0163979686611711,-4.36655392979976,344.133940439125
"2155",0.0580541045221452,-0.0677862632600924,-0.0169264174226919,0.00136341078399951,-0.0178278243394122,-0.0224401433446137,-0.00530553707663576,0.0649839808630456,0.0673107450901789,0.00930906853085612,0.0779133330389006,-0.025942364534085,-0.0352434683561729,-4.36617812217235,347.812685653566
"2156",0.16161877274476,-0.0829284108377396,0.030267437006436,0.00176244562045888,0.00763369821265664,-0.0310721384737812,-0.00218246796918554,0.20668157157647,0.0678018294907409,-0.116950458157189,-0.0551810864998574,-0.129090017031643,-0.193257084653747,-4.37200462205266,349.092412407407
"2157",0.117833058388581,-0.0778675973624472,0.0121368867685224,0.00153288632143479,-0.020564699717744,-0.0355069631257227,0.000512791397863869,0.19603724713008,0.0654764819539766,-0.0710135563929422,0.00665618439659793,-0.0845154601648651,-0.151490771758011,-4.37048311592897,347.354590076089
"2158",0.246756995971989,-0.066286593248457,-0.0209108671658216,0.00137918593868459,-0.0260944316154717,-0.0278383089044135,-0.00609709607202862,0.237792646389597,0.0719675493287929,-0.173897548526623,-0.0915581950175057,-0.19647128596526,-0.237137734430094,-4.37562428498348,347.228413041077
"2159",0.192243846249503,-0.0685054108099089,-0.0294294350184335,0.00145319861771034,-0.0303855187195183,-0.0281452061054667,-0.00514594235452225,0.182977969408814,0.0714846381483133,-0.113306533712785,-0.0458084230964927,-0.140117376478496,-0.174004849798726,-4.37119566316905,346.933810020991
"2160",0.135214971237573,-0.0807562281318618,-0.00949282294004775,0.00164877777476866,-0.0173138918389887,-0.0170698129533922,-0.000316517325491011,0.374952774284236,0.0683478576487542,-0.0647121925105732,-0.000641671478784817,-0.121201092497471,-0.128946274605498,-4.38147270877742,348.144217527424
