ID,Mark,Keep,Location,Pool_1,Pool_2,KG,NK,NG,sp,Sex1,SL1_mm,mass1_gr,surv,Sex2,SL2_mm,mass2_gr,ReleaseDate,Date,Comments_1,Comments_2
QUA2-1R3R9R,1R3R9R,1,QUA2,3,3,0,0,1,Killifish,M,53.65,2.376,1,M,54.17,2.484,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R3R4R9R,1R3R4R9R,1,QUA2,3,3,0,0,1,Killifish,F,40.6,0.984,1,F,41.33,1.084,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R6R9R,1R6R9R,1,QUA2,3,3,0,0,1,Killifish,M,51.2,2.159,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R3Y9R,1R3Y9R,1,QUA2,3,3,0,0,1,Killifish,F,45.86,1.4,1,F,46.51,1.541,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R8R9R,1R8R9R,1,QUA2,3,3,0,0,1,Killifish,M,35.23,0.624,1,M,36.15,0.676,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R8B9R,1R8B9R,1,QUA2,3,3,0,0,1,Killifish,J,27.28,0.292,1,F,28.89,0.34,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O3Y9R,1O3Y9R,1,QUA2,3,3,0,0,1,Killifish,M,68.74,5.096,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1Y3O9R,1Y3O9R,1,QUA2,3,3,0,0,1,Killifish,F,27.35,0.296,1,F,28.98,0.347,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O3O9R,2O3O9R,1,QUA2,3,3,0,0,1,Killifish,J,24.03,0.196,1,J,25.19,0.225,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O3R9R,2O3R9R,1,QUA2,3,3,0,0,1,Killifish,J,16.42,0.059,1,J,18.32,0.088,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R3O9R,1R3O9R,1,QUA2,3,3,0,0,1,Killifish,J,17.02,0.07,1,J,20,0.115,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O3B9R,2O3B9R,1,QUA2,3,3,0,0,1,Killifish,J,18.64,0.094,1,J,34.57,0.56,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O4O9R,1O4O9R,1,QUA2,3,3,0,0,1,Killifish,J,17.87,0.085,1,J,20.93,0.131,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O3Y,2O3Y,1,QUA2,3,3,0,0,1,Killifish,J,11.44,0.027,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1B4O,1B4O,1,QUA2,3,3,0,0,1,Killifish,J,17.62,0.076,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O4R9R,1O4R9R,1,QUA2,3,3,0,0,1,Killifish,J,19.37,0.102,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2R8R,2R8R,1,QUA2,3,3,0,0,1,Killifish,J,16.12,0.067,1,J,19.71,0.117,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1B3Y,1B3Y,1,QUA2,3,3,0,0,1,Killifish,J,15.67,0.051,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R6O,1R6O,1,QUA2,3,3,0,0,1,Killifish,J,19.06,0.096,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O6O,1O6O,1,QUA2,3,3,0,0,1,Killifish,J,21.81,0.166,1,J,23.85,0.21,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O4B,1O4B,1,QUA2,3,3,0,0,1,Killifish,J,20.78,0.12,1,J,24.29,0.212,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O6B,1O6B,1,QUA2,3,3,0,0,1,Killifish,J,16.53,0.068,1,J,21.72,0.135,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O4Y,1O4Y,1,QUA2,3,3,0,0,1,Killifish,J,18.29,0.092,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O4O,2O4O,1,QUA2,3,3,0,0,1,Killifish,J,16.56,0.057,1,J,20.14,0.106,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O8O9B,1O8O9B,1,QUA2,1,3,1,0,0,Killifish,M,69.26,6.237,0,M,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O6R9B,1O6R9B,1,QUA2,1,3,1,0,0,Killifish,M,61.78,4.035,1,M,62.77,4.762,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O6O9B,2O6O9B,1,QUA2,1,3,1,0,0,Killifish,M,56.79,2.854,1,M,58.28,3.193,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O6Y9O,2O6Y9O,1,QUA2,1,3,1,0,0,Killifish,F,52.37,2.143,1,F,53.38,2.205,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O4R9O,2O4R9O,1,QUA2,1,3,1,0,0,Killifish,F,26.73,0.273,0,F,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O6R9B,2O6R9B,1,QUA2,1,3,1,0,0,Killifish,J,20.93,0.121,1,J,22.75,0.178,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O4Y9B,2O4Y9B,1,QUA2,1,3,1,0,0,Killifish,J,22.15,0.172,1,J,24.21,0.201,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2R3O,2R3O,1,QUA2,1,3,1,0,0,Killifish,J,18.16,0.08,1,J,20.86,0.124,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R,1R,1,QUA2,1,3,1,0,0,Killifish,J,12.46,0.027,1,J,15.76,0.058,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1Y,1Y,1,QUA2,1,3,1,0,0,Killifish,J,11.8,0.023,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-3B,3B,1,QUA2,1,3,1,0,0,Killifish,J,17.02,0.063,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2Y3O9B,2Y3O9B,1,QUA2,1,3,1,0,0,Killifish,M,71.12,6.35,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2B4O9B,2B4O9B,1,QUA2,1,3,1,0,0,Killifish,M,38.78,0.778,1,M,38.77,0.778,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O6B9B,2O6B9B,1,QUA2,1,3,1,0,0,Killifish,F,37.09,0.699,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O6Y9B,2O6Y9B,1,QUA2,1,3,1,0,0,Killifish,M,37.77,0.797,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O8R9B,1O8R9B,1,QUA2,1,3,1,0,0,Killifish,F,34.46,0.612,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O8Y9B,1O8Y9B,1,QUA2,1,3,1,0,0,Killifish,F,30.01,0.374,1,F,31.45,0.432,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R4O9B,1R4O9B,1,QUA2,1,3,1,0,0,Killifish,F,27.4,0.275,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1O8B9B,1O8B9B,1,QUA2,1,3,1,0,0,Killifish,M,39.83,0.923,1,M,41.41,1.105,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1Y4O9B,1Y4O9B,1,QUA2,1,3,1,0,0,Killifish,F,34.1,0.608,1,F,35.6,0.679,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R3B9B,1R3B9B,1,QUA2,1,3,1,0,0,Killifish,J,26.19,0.241,1,M,26.4,0.274,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-5O6B9B,5O6B9B,1,QUA2,1,3,1,0,0,Killifish,F,26.86,0.281,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-5R6R9B,5R6R9B,1,QUA2,1,3,1,0,0,Killifish,M,29.05,0.345,1,M,29.67,0.395,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-5O8O9B,5O8O9B,1,QUA2,1,3,1,0,0,Killifish,F,24.45,0.185,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-5O8B9B,5O8B9B,1,QUA2,1,3,1,0,0,Killifish,F,24.33,0.204,1,F,24.93,0.232,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R4B9B,1R4B9B,1,QUA2,1,3,1,0,0,Killifish,M,35.55,0.649,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2B6O9B,2B6O9B,1,QUA2,1,3,1,0,0,Killifish,J,22.95,0.157,1,J,22.8,0.171,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-5Y6O9B,5Y6O9B,1,QUA2,1,3,1,0,0,Killifish,M,33.42,0.549,1,M,34.01,0.585,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2R6O9B,2R6O9B,1,QUA2,1,3,1,0,0,Killifish,F,36.43,0.658,1,F,36.88,0.699,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-5B6O9B,5B6O9B,1,QUA2,1,3,1,0,0,Killifish,M,36.41,0.665,0,,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-5R6O9B,5R6O9B,1,QUA2,1,3,1,0,0,Killifish,J,26.02,0.251,1,J,26.9,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R4Y,1R4Y,1,QUA2,1,3,1,0,0,Killifish,J,23.32,0.175,1,J,21.94,0.158,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R6B,1R6B,1,QUA2,1,3,1,0,0,Killifish,J,18.78,0.101,1,J,20.97,0.129,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R6Y,1R6Y,1,QUA2,1,3,1,0,0,Killifish,J,17.99,0.08,1,J,20.02,0.123,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1R8Y,1R8Y,1,QUA2,1,3,1,0,0,Killifish,J,19.26,0.121,0,J,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2R3R,2R3R,1,QUA2,1,3,1,0,0,Killifish,J,15.56,0.062,1,J,18.92,0.102,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2R4R,2R4R,1,QUA2,1,3,1,0,0,Killifish,J,20.96,0.153,0,J,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2R6R,2R6R,1,QUA2,1,3,1,0,0,Killifish,J,20.19,0.119,1,J,21.14,0.142,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1Y3R,1Y3R,1,QUA2,1,3,1,0,0,Killifish,J,16.63,0.071,1,J,20.87,0.128,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-3R,3R,1,QUA2,1,3,1,0,0,Killifish,J,15.01,0.07,1,J,19.42,0.094,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-5R,5R,1,QUA2,1,3,1,0,0,Killifish,J,12.6,0.036,1,J,17.18,0.076,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-5Y,5Y,1,QUA2,1,3,1,0,0,Killifish,J,12.64,0.03,0,J,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1B,1B,1,QUA2,1,3,1,0,0,Killifish,J,16.05,0.066,1,J,18.42,0.088,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1Y3B,1Y3B,1,QUA2,1,3,1,0,0,Killifish,J,22.59,0.158,1,J,25.13,0.237,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1B4Y,1B4Y,1,QUA2,1,3,1,0,0,Killifish,J,18.19,0.074,0,J,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1B3B,1B3B,1,QUA2,1,3,1,0,0,Killifish,J,17.1,0.068,1,J,19.98,0.111,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-1B9B,1B9B,1,QUA2,1,3,1,0,0,Killifish,J,12.06,0.033,1,J,16.41,0.059,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2O,2O,1,QUA2,1,3,1,0,0,Killifish,J,11.54,0.022,0,J,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-2R,2R,1,QUA2,1,3,1,0,0,Killifish,J,11.81,0.042,0,J,,,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
QUA2-others,others,0,QUA2,2,,0,1,0,Killifish,,,9.76,,,,14.285,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
